star_mag,impacted_area,total_area,band,fa_x,fa_y
11.700000000000014,0,4006634500.0000024,r,0,0
11.800000000000013,0,4006634500.0000024,r,0,0
11.900000000000013,0,4006634500.0000024,r,0,0
12.000000000000014,0,4006634500.0000024,r,0,0
12.100000000000014,0,4006634500.0000024,r,0,0
3.7000000000000064,18358399.279000007,4006634500.0000024,r,0,0.02181661564992912
2.9000000000000057,98651354.65900004,4006634500.0000024,g,0,0
4.300000000000006,74082671.90500003,4006634500.0000024,g,0,0.026179938779914945
4.300000000000006,18807142.34300001,4006634500.0000024,r,0,0.026179938779914945
3.0000000000000053,72648296.75400004,4006634500.0000024,y,0,0.026179938779914945
3.800000000000006,18358399.279000007,4006634500.0000024,r,0,0.02181661564992912
4.400000000000007,74082671.90500003,4006634500.0000024,g,0,0.026179938779914945
3.0000000000000053,98651354.65900004,4006634500.0000024,g,0,0
4.400000000000007,18807142.34300001,4006634500.0000024,r,0,0.026179938779914945
1.7000000000000046,84632140.54350004,4006634500.0000024,y,0,0
-0.4999999999999978,3354162084.944002,4006634500.0000024,u,0,0
3.100000000000005,16611506.637000006,4006634500.0000024,y,0,0.026179938779914945
2.6645352591003757e-15,1592292643.1830008,4006634500.0000024,u,0,0.026179938779914945
3.9000000000000057,18358399.279000007,4006634500.0000024,r,0,0.02181661564992912
4.500000000000007,74082671.90500003,4006634500.0000024,g,0,0.026179938779914945
4.500000000000007,18807142.34300001,4006634500.0000024,r,0,0.026179938779914945
3.100000000000005,98651354.65900004,4006634500.0000024,g,0,0
3.2000000000000055,16611506.637000006,4006634500.0000024,y,0,0.026179938779914945
1.8000000000000043,84632140.54350004,4006634500.0000024,y,0,0
4.600000000000007,19600455.974000007,4006634500.0000024,g,0,0.026179938779914945
4.000000000000006,18358399.279000007,4006634500.0000024,r,0,0.02181661564992912
4.600000000000007,18807142.34300001,4006634500.0000024,r,0,0.026179938779914945
3.2000000000000055,98651354.65900004,4006634500.0000024,g,0,0
4.700000000000006,19600455.974000007,4006634500.0000024,g,0,0.026179938779914945
3.300000000000006,16611506.637000006,4006634500.0000024,y,0,0.026179938779914945
4.100000000000007,18358399.279000007,4006634500.0000024,r,0,0.02181661564992912
4.700000000000006,18807142.34300001,4006634500.0000024,r,0,0.026179938779914945
0.10000000000000275,1592292643.1830008,4006634500.0000024,u,0,0.026179938779914945
-0.3999999999999977,3092897462.468002,4006634500.0000024,u,0,0
1.900000000000004,84632140.54350004,4006634500.0000024,y,0,0
3.300000000000006,98651354.65900004,4006634500.0000024,g,0,0
4.800000000000007,19600455.974000007,4006634500.0000024,g,0,0.026179938779914945
4.200000000000006,18358399.279000007,4006634500.0000024,r,0,0.02181661564992912
3.4000000000000057,16611506.637000006,4006634500.0000024,y,0,0.026179938779914945
4.800000000000007,18807142.34300001,4006634500.0000024,r,0,0.026179938779914945
4.9000000000000075,19600455.974000007,4006634500.0000024,g,0,0.026179938779914945
2.0000000000000044,84632140.54350004,4006634500.0000024,y,0,0
3.4000000000000057,98651354.65900004,4006634500.0000024,g,0,0
4.300000000000006,18358399.279000007,4006634500.0000024,r,0,0.02181661564992912
4.9000000000000075,18807142.34300001,4006634500.0000024,r,0,0.026179938779914945
3.5000000000000053,16611506.637000006,4006634500.0000024,y,0,0.026179938779914945
0.20000000000000284,1562775766.8215008,4006634500.0000024,u,0,0.026179938779914945
5.000000000000007,19600455.974000007,4006634500.0000024,g,0,0.026179938779914945
-0.2999999999999976,2912783215.1550016,4006634500.0000024,u,0,0
5.000000000000007,18807142.34300001,4006634500.0000024,r,0,0.026179938779914945
3.5000000000000053,31772611.585000016,4006634500.0000024,g,0,0
4.400000000000007,18358399.279000007,4006634500.0000024,r,0,0.02181661564992912
2.100000000000005,84632140.54350004,4006634500.0000024,y,0,0
3.600000000000006,16611506.637000006,4006634500.0000024,y,0,0.026179938779914945
5.100000000000007,19600455.974000007,4006634500.0000024,g,0,0.026179938779914945
5.100000000000007,18807142.34300001,4006634500.0000024,r,0,0.026179938779914945
4.500000000000007,18358399.279000007,4006634500.0000024,r,0,0.02181661564992912
3.600000000000006,14419877.565500008,4006634500.0000024,g,0,0
3.7000000000000064,16611506.637000006,4006634500.0000024,y,0,0.026179938779914945
5.200000000000006,16595480.099000009,4006634500.0000024,g,0,0.026179938779914945
0.30000000000000293,1562775766.8215008,4006634500.0000024,u,0,0.026179938779914945
2.2000000000000046,84632140.54350004,4006634500.0000024,y,0,0
5.200000000000006,18807142.34300001,4006634500.0000024,r,0,0.026179938779914945
4.600000000000007,18358399.279000007,4006634500.0000024,r,0,0.02181661564992912
3.7000000000000064,14419877.565500008,4006634500.0000024,g,0,0
5.300000000000008,16595480.099000009,4006634500.0000024,g,0,0.026179938779914945
3.800000000000006,16611506.637000006,4006634500.0000024,y,0,0.026179938779914945
-0.1999999999999975,2677076914.1545014,4006634500.0000024,u,0,0
5.300000000000008,2179609.168000001,4006634500.0000024,r,0,0.026179938779914945
4.700000000000006,18358399.279000007,4006634500.0000024,r,0,0.02181661564992912
2.3000000000000043,84632140.54350004,4006634500.0000024,y,0,0
5.4000000000000075,16595480.099000009,4006634500.0000024,g,0,0.026179938779914945
3.800000000000006,14419877.565500008,4006634500.0000024,g,0,0
5.4000000000000075,2179609.168000001,4006634500.0000024,r,0,0.026179938779914945
3.9000000000000057,16611506.637000006,4006634500.0000024,y,0,0.026179938779914945
0.400000000000003,1562775766.8215008,4006634500.0000024,u,0,0.026179938779914945
4.800000000000007,18358399.279000007,4006634500.0000024,r,0,0.02181661564992912
5.500000000000007,16595480.099000009,4006634500.0000024,g,0,0.026179938779914945
3.9000000000000057,14419877.565500008,4006634500.0000024,g,0,0
5.500000000000007,2179609.168000001,4006634500.0000024,r,0,0.026179938779914945
2.400000000000005,84632140.54350004,4006634500.0000024,y,0,0
4.000000000000006,16611506.637000006,4006634500.0000024,y,0,0.026179938779914945
4.9000000000000075,18358399.279000007,4006634500.0000024,r,0,0.02181661564992912
5.6000000000000085,16595480.099000009,4006634500.0000024,g,0,0.026179938779914945
-0.09999999999999742,1829156861.554001,4006634500.0000024,u,0,0
5.6000000000000085,2179609.168000001,4006634500.0000024,r,0,0.026179938779914945
4.000000000000006,14419877.565500008,4006634500.0000024,g,0,0
5.000000000000007,18358399.279000007,4006634500.0000024,r,0,0.02181661564992912
4.100000000000007,16611506.637000006,4006634500.0000024,y,0,0.026179938779914945
0.5000000000000031,1562775766.8215008,4006634500.0000024,u,0,0.026179938779914945
2.5000000000000053,14383817.855000008,4006634500.0000024,y,0,0
5.700000000000008,16595480.099000009,4006634500.0000024,g,0,0.026179938779914945
5.700000000000008,0.0,4006634500.0000024,r,0,0.026179938779914945
5.800000000000008,0,4006634500.0000024,r,0,0.026179938779914945
5.9000000000000075,0,4006634500.0000024,r,0,0.026179938779914945
6.000000000000007,0,4006634500.0000024,r,0,0.026179938779914945
6.1000000000000085,0,4006634500.0000024,r,0,0.026179938779914945
6.200000000000008,0,4006634500.0000024,r,0,0.026179938779914945
6.300000000000008,0,4006634500.0000024,r,0,0.026179938779914945
6.400000000000009,0,4006634500.0000024,r,0,0.026179938779914945
6.500000000000009,0,4006634500.0000024,r,0,0.026179938779914945
6.6000000000000085,0,4006634500.0000024,r,0,0.026179938779914945
6.700000000000008,0,4006634500.0000024,r,0,0.026179938779914945
6.800000000000008,0,4006634500.0000024,r,0,0.026179938779914945
6.900000000000009,0,4006634500.0000024,r,0,0.026179938779914945
7.000000000000009,0,4006634500.0000024,r,0,0.026179938779914945
7.1000000000000085,0,4006634500.0000024,r,0,0.026179938779914945
7.20000000000001,0,4006634500.0000024,r,0,0.026179938779914945
7.30000000000001,0,4006634500.0000024,r,0,0.026179938779914945
7.400000000000009,0,4006634500.0000024,r,0,0.026179938779914945
7.500000000000009,0,4006634500.0000024,r,0,0.026179938779914945
7.6000000000000085,0,4006634500.0000024,r,0,0.026179938779914945
7.70000000000001,0,4006634500.0000024,r,0,0.026179938779914945
7.80000000000001,0,4006634500.0000024,r,0,0.026179938779914945
7.900000000000009,0,4006634500.0000024,r,0,0.026179938779914945
8.00000000000001,0,4006634500.0000024,r,0,0.026179938779914945
8.10000000000001,0,4006634500.0000024,r,0,0.026179938779914945
8.20000000000001,0,4006634500.0000024,r,0,0.026179938779914945
8.30000000000001,0,4006634500.0000024,r,0,0.026179938779914945
8.40000000000001,0,4006634500.0000024,r,0,0.026179938779914945
8.50000000000001,0,4006634500.0000024,r,0,0.026179938779914945
8.60000000000001,0,4006634500.0000024,r,0,0.026179938779914945
8.70000000000001,0,4006634500.0000024,r,0,0.026179938779914945
8.800000000000011,0,4006634500.0000024,r,0,0.026179938779914945
8.900000000000011,0,4006634500.0000024,r,0,0.026179938779914945
9.00000000000001,0,4006634500.0000024,r,0,0.026179938779914945
9.10000000000001,0,4006634500.0000024,r,0,0.026179938779914945
9.20000000000001,0,4006634500.0000024,r,0,0.026179938779914945
9.300000000000011,0,4006634500.0000024,r,0,0.026179938779914945
9.400000000000011,0,4006634500.0000024,r,0,0.026179938779914945
9.50000000000001,0,4006634500.0000024,r,0,0.026179938779914945
9.600000000000012,0,4006634500.0000024,r,0,0.026179938779914945
9.700000000000012,0,4006634500.0000024,r,0,0.026179938779914945
9.800000000000011,0,4006634500.0000024,r,0,0.026179938779914945
9.900000000000011,0,4006634500.0000024,r,0,0.026179938779914945
10.00000000000001,0,4006634500.0000024,r,0,0.026179938779914945
10.100000000000012,0,4006634500.0000024,r,0,0.026179938779914945
10.200000000000012,0,4006634500.0000024,r,0,0.026179938779914945
10.300000000000011,0,4006634500.0000024,r,0,0.026179938779914945
10.400000000000013,0,4006634500.0000024,r,0,0.026179938779914945
10.500000000000012,0,4006634500.0000024,r,0,0.026179938779914945
10.600000000000012,0,4006634500.0000024,r,0,0.026179938779914945
10.700000000000012,0,4006634500.0000024,r,0,0.026179938779914945
10.800000000000011,0,4006634500.0000024,r,0,0.026179938779914945
10.900000000000013,0,4006634500.0000024,r,0,0.026179938779914945
11.000000000000012,0,4006634500.0000024,r,0,0.026179938779914945
11.100000000000012,0,4006634500.0000024,r,0,0.026179938779914945
11.200000000000014,0,4006634500.0000024,r,0,0.026179938779914945
11.300000000000013,0,4006634500.0000024,r,0,0.026179938779914945
11.400000000000013,0,4006634500.0000024,r,0,0.026179938779914945
11.500000000000012,0,4006634500.0000024,r,0,0.026179938779914945
11.600000000000012,0,4006634500.0000024,r,0,0.026179938779914945
11.700000000000014,0,4006634500.0000024,r,0,0.026179938779914945
11.800000000000013,0,4006634500.0000024,r,0,0.026179938779914945
11.900000000000013,0,4006634500.0000024,r,0,0.026179938779914945
12.000000000000014,0,4006634500.0000024,r,0,0.026179938779914945
12.100000000000014,0,4006634500.0000024,r,0,0.026179938779914945
4.100000000000007,14419877.565500008,4006634500.0000024,g,0,0
5.100000000000007,18358399.279000007,4006634500.0000024,r,0,0.02181661564992912
4.200000000000006,16611506.637000006,4006634500.0000024,y,0,0.026179938779914945
5.800000000000008,16595480.099000009,4006634500.0000024,g,0,0.026179938779914945
2.600000000000005,14383817.855000008,4006634500.0000024,y,0,0
5.200000000000006,18358399.279000007,4006634500.0000024,r,0,0.02181661564992912
5.9000000000000075,16595480.099000009,4006634500.0000024,g,0,0.026179938779914945
2.6645352591003757e-15,1829156861.554001,4006634500.0000024,u,0,0
4.200000000000006,14419877.565500008,4006634500.0000024,g,0,0
4.300000000000006,16611506.637000006,4006634500.0000024,y,0,0.026179938779914945
0.6000000000000032,1437115688.9980006,4006634500.0000024,u,0,0.026179938779914945
5.300000000000008,2203648.975000001,4006634500.0000024,r,0,0.02181661564992912
6.000000000000007,16595480.099000009,4006634500.0000024,g,0,0.026179938779914945
2.7000000000000046,14383817.855000008,4006634500.0000024,y,0,0
4.300000000000006,14419877.565500008,4006634500.0000024,g,0,0
4.400000000000007,16611506.637000006,4006634500.0000024,y,0,0.026179938779914945
6.1000000000000085,0.0,4006634500.0000024,g,0,0.026179938779914945
6.200000000000008,0,4006634500.0000024,g,0,0.026179938779914945
6.300000000000008,0,4006634500.0000024,g,0,0.026179938779914945
6.400000000000009,0,4006634500.0000024,g,0,0.026179938779914945
6.500000000000009,0,4006634500.0000024,g,0,0.026179938779914945
6.6000000000000085,0,4006634500.0000024,g,0,0.026179938779914945
6.700000000000008,0,4006634500.0000024,g,0,0.026179938779914945
6.800000000000008,0,4006634500.0000024,g,0,0.026179938779914945
6.900000000000009,0,4006634500.0000024,g,0,0.026179938779914945
7.000000000000009,0,4006634500.0000024,g,0,0.026179938779914945
7.1000000000000085,0,4006634500.0000024,g,0,0.026179938779914945
7.20000000000001,0,4006634500.0000024,g,0,0.026179938779914945
7.30000000000001,0,4006634500.0000024,g,0,0.026179938779914945
7.400000000000009,0,4006634500.0000024,g,0,0.026179938779914945
7.500000000000009,0,4006634500.0000024,g,0,0.026179938779914945
7.6000000000000085,0,4006634500.0000024,g,0,0.026179938779914945
7.70000000000001,0,4006634500.0000024,g,0,0.026179938779914945
7.80000000000001,0,4006634500.0000024,g,0,0.026179938779914945
7.900000000000009,0,4006634500.0000024,g,0,0.026179938779914945
8.00000000000001,0,4006634500.0000024,g,0,0.026179938779914945
8.10000000000001,0,4006634500.0000024,g,0,0.026179938779914945
8.20000000000001,0,4006634500.0000024,g,0,0.026179938779914945
8.30000000000001,0,4006634500.0000024,g,0,0.026179938779914945
8.40000000000001,0,4006634500.0000024,g,0,0.026179938779914945
8.50000000000001,0,4006634500.0000024,g,0,0.026179938779914945
8.60000000000001,0,4006634500.0000024,g,0,0.026179938779914945
8.70000000000001,0,4006634500.0000024,g,0,0.026179938779914945
8.800000000000011,0,4006634500.0000024,g,0,0.026179938779914945
8.900000000000011,0,4006634500.0000024,g,0,0.026179938779914945
9.00000000000001,0,4006634500.0000024,g,0,0.026179938779914945
9.10000000000001,0,4006634500.0000024,g,0,0.026179938779914945
9.20000000000001,0,4006634500.0000024,g,0,0.026179938779914945
9.300000000000011,0,4006634500.0000024,g,0,0.026179938779914945
9.400000000000011,0,4006634500.0000024,g,0,0.026179938779914945
9.50000000000001,0,4006634500.0000024,g,0,0.026179938779914945
9.600000000000012,0,4006634500.0000024,g,0,0.026179938779914945
9.700000000000012,0,4006634500.0000024,g,0,0.026179938779914945
9.800000000000011,0,4006634500.0000024,g,0,0.026179938779914945
9.900000000000011,0,4006634500.0000024,g,0,0.026179938779914945
10.00000000000001,0,4006634500.0000024,g,0,0.026179938779914945
10.100000000000012,0,4006634500.0000024,g,0,0.026179938779914945
10.200000000000012,0,4006634500.0000024,g,0,0.026179938779914945
10.300000000000011,0,4006634500.0000024,g,0,0.026179938779914945
10.400000000000013,0,4006634500.0000024,g,0,0.026179938779914945
10.500000000000012,0,4006634500.0000024,g,0,0.026179938779914945
10.600000000000012,0,4006634500.0000024,g,0,0.026179938779914945
10.700000000000012,0,4006634500.0000024,g,0,0.026179938779914945
10.800000000000011,0,4006634500.0000024,g,0,0.026179938779914945
10.900000000000013,0,4006634500.0000024,g,0,0.026179938779914945
11.000000000000012,0,4006634500.0000024,g,0,0.026179938779914945
11.100000000000012,0,4006634500.0000024,g,0,0.026179938779914945
11.200000000000014,0,4006634500.0000024,g,0,0.026179938779914945
11.300000000000013,0,4006634500.0000024,g,0,0.026179938779914945
11.400000000000013,0,4006634500.0000024,g,0,0.026179938779914945
11.500000000000012,0,4006634500.0000024,g,0,0.026179938779914945
11.600000000000012,0,4006634500.0000024,g,0,0.026179938779914945
11.700000000000014,0,4006634500.0000024,g,0,0.026179938779914945
11.800000000000013,0,4006634500.0000024,g,0,0.026179938779914945
11.900000000000013,0,4006634500.0000024,g,0,0.026179938779914945
12.000000000000014,0,4006634500.0000024,g,0,0.026179938779914945
12.100000000000014,0,4006634500.0000024,g,0,0.026179938779914945
5.4000000000000075,2203648.975000001,4006634500.0000024,r,0,0.02181661564992912
4.400000000000007,14419877.565500008,4006634500.0000024,g,0,0
4.500000000000007,16611506.637000006,4006634500.0000024,y,0,0.026179938779914945
2.800000000000005,14383817.855000008,4006634500.0000024,y,0,0
0.7000000000000033,796999734.7400004,4006634500.0000024,u,0,0.026179938779914945
0.10000000000000275,1829156861.554001,4006634500.0000024,u,0,0
5.500000000000007,2203648.975000001,4006634500.0000024,r,0,0.02181661564992912
4.500000000000007,14419877.565500008,4006634500.0000024,g,0,0
4.600000000000007,0.0,4006634500.0000024,y,0,0.026179938779914945
4.700000000000006,0,4006634500.0000024,y,0,0.026179938779914945
4.800000000000007,0,4006634500.0000024,y,0,0.026179938779914945
4.9000000000000075,0,4006634500.0000024,y,0,0.026179938779914945
5.000000000000007,0,4006634500.0000024,y,0,0.026179938779914945
5.100000000000007,0,4006634500.0000024,y,0,0.026179938779914945
5.200000000000006,0,4006634500.0000024,y,0,0.026179938779914945
5.300000000000008,0,4006634500.0000024,y,0,0.026179938779914945
5.4000000000000075,0,4006634500.0000024,y,0,0.026179938779914945
5.500000000000007,0,4006634500.0000024,y,0,0.026179938779914945
5.6000000000000085,0,4006634500.0000024,y,0,0.026179938779914945
5.700000000000008,0,4006634500.0000024,y,0,0.026179938779914945
5.800000000000008,0,4006634500.0000024,y,0,0.026179938779914945
5.9000000000000075,0,4006634500.0000024,y,0,0.026179938779914945
6.000000000000007,0,4006634500.0000024,y,0,0.026179938779914945
6.1000000000000085,0,4006634500.0000024,y,0,0.026179938779914945
6.200000000000008,0,4006634500.0000024,y,0,0.026179938779914945
6.300000000000008,0,4006634500.0000024,y,0,0.026179938779914945
6.400000000000009,0,4006634500.0000024,y,0,0.026179938779914945
6.500000000000009,0,4006634500.0000024,y,0,0.026179938779914945
6.6000000000000085,0,4006634500.0000024,y,0,0.026179938779914945
6.700000000000008,0,4006634500.0000024,y,0,0.026179938779914945
6.800000000000008,0,4006634500.0000024,y,0,0.026179938779914945
6.900000000000009,0,4006634500.0000024,y,0,0.026179938779914945
7.000000000000009,0,4006634500.0000024,y,0,0.026179938779914945
7.1000000000000085,0,4006634500.0000024,y,0,0.026179938779914945
7.20000000000001,0,4006634500.0000024,y,0,0.026179938779914945
7.30000000000001,0,4006634500.0000024,y,0,0.026179938779914945
7.400000000000009,0,4006634500.0000024,y,0,0.026179938779914945
7.500000000000009,0,4006634500.0000024,y,0,0.026179938779914945
7.6000000000000085,0,4006634500.0000024,y,0,0.026179938779914945
7.70000000000001,0,4006634500.0000024,y,0,0.026179938779914945
7.80000000000001,0,4006634500.0000024,y,0,0.026179938779914945
7.900000000000009,0,4006634500.0000024,y,0,0.026179938779914945
8.00000000000001,0,4006634500.0000024,y,0,0.026179938779914945
8.10000000000001,0,4006634500.0000024,y,0,0.026179938779914945
8.20000000000001,0,4006634500.0000024,y,0,0.026179938779914945
8.30000000000001,0,4006634500.0000024,y,0,0.026179938779914945
8.40000000000001,0,4006634500.0000024,y,0,0.026179938779914945
8.50000000000001,0,4006634500.0000024,y,0,0.026179938779914945
8.60000000000001,0,4006634500.0000024,y,0,0.026179938779914945
8.70000000000001,0,4006634500.0000024,y,0,0.026179938779914945
8.800000000000011,0,4006634500.0000024,y,0,0.026179938779914945
8.900000000000011,0,4006634500.0000024,y,0,0.026179938779914945
9.00000000000001,0,4006634500.0000024,y,0,0.026179938779914945
9.10000000000001,0,4006634500.0000024,y,0,0.026179938779914945
9.20000000000001,0,4006634500.0000024,y,0,0.026179938779914945
9.300000000000011,0,4006634500.0000024,y,0,0.026179938779914945
9.400000000000011,0,4006634500.0000024,y,0,0.026179938779914945
9.50000000000001,0,4006634500.0000024,y,0,0.026179938779914945
9.600000000000012,0,4006634500.0000024,y,0,0.026179938779914945
9.700000000000012,0,4006634500.0000024,y,0,0.026179938779914945
9.800000000000011,0,4006634500.0000024,y,0,0.026179938779914945
9.900000000000011,0,4006634500.0000024,y,0,0.026179938779914945
10.00000000000001,0,4006634500.0000024,y,0,0.026179938779914945
10.100000000000012,0,4006634500.0000024,y,0,0.026179938779914945
10.200000000000012,0,4006634500.0000024,y,0,0.026179938779914945
10.300000000000011,0,4006634500.0000024,y,0,0.026179938779914945
10.400000000000013,0,4006634500.0000024,y,0,0.026179938779914945
10.500000000000012,0,4006634500.0000024,y,0,0.026179938779914945
10.600000000000012,0,4006634500.0000024,y,0,0.026179938779914945
10.700000000000012,0,4006634500.0000024,y,0,0.026179938779914945
10.800000000000011,0,4006634500.0000024,y,0,0.026179938779914945
10.900000000000013,0,4006634500.0000024,y,0,0.026179938779914945
11.000000000000012,0,4006634500.0000024,y,0,0.026179938779914945
11.100000000000012,0,4006634500.0000024,y,0,0.026179938779914945
11.200000000000014,0,4006634500.0000024,y,0,0.026179938779914945
11.300000000000013,0,4006634500.0000024,y,0,0.026179938779914945
11.400000000000013,0,4006634500.0000024,y,0,0.026179938779914945
11.500000000000012,0,4006634500.0000024,y,0,0.026179938779914945
11.600000000000012,0,4006634500.0000024,y,0,0.026179938779914945
11.700000000000014,0,4006634500.0000024,y,0,0.026179938779914945
11.800000000000013,0,4006634500.0000024,y,0,0.026179938779914945
11.900000000000013,0,4006634500.0000024,y,0,0.026179938779914945
12.000000000000014,0,4006634500.0000024,y,0,0.026179938779914945
12.100000000000014,0,4006634500.0000024,y,0,0.026179938779914945
5.6000000000000085,2203648.975000001,4006634500.0000024,r,0,0.02181661564992912
2.9000000000000057,14383817.855000008,4006634500.0000024,y,0,0
4.600000000000007,14419877.565500008,4006634500.0000024,g,0,0
0.8000000000000034,796999734.7400004,4006634500.0000024,u,0,0.026179938779914945
5.700000000000008,0.0,4006634500.0000024,r,0,0.02181661564992912
5.800000000000008,0,4006634500.0000024,r,0,0.02181661564992912
5.9000000000000075,0,4006634500.0000024,r,0,0.02181661564992912
6.000000000000007,0,4006634500.0000024,r,0,0.02181661564992912
6.1000000000000085,0,4006634500.0000024,r,0,0.02181661564992912
6.200000000000008,0,4006634500.0000024,r,0,0.02181661564992912
6.300000000000008,0,4006634500.0000024,r,0,0.02181661564992912
6.400000000000009,0,4006634500.0000024,r,0,0.02181661564992912
6.500000000000009,0,4006634500.0000024,r,0,0.02181661564992912
6.6000000000000085,0,4006634500.0000024,r,0,0.02181661564992912
6.700000000000008,0,4006634500.0000024,r,0,0.02181661564992912
6.800000000000008,0,4006634500.0000024,r,0,0.02181661564992912
6.900000000000009,0,4006634500.0000024,r,0,0.02181661564992912
7.000000000000009,0,4006634500.0000024,r,0,0.02181661564992912
7.1000000000000085,0,4006634500.0000024,r,0,0.02181661564992912
7.20000000000001,0,4006634500.0000024,r,0,0.02181661564992912
7.30000000000001,0,4006634500.0000024,r,0,0.02181661564992912
7.400000000000009,0,4006634500.0000024,r,0,0.02181661564992912
7.500000000000009,0,4006634500.0000024,r,0,0.02181661564992912
7.6000000000000085,0,4006634500.0000024,r,0,0.02181661564992912
7.70000000000001,0,4006634500.0000024,r,0,0.02181661564992912
7.80000000000001,0,4006634500.0000024,r,0,0.02181661564992912
7.900000000000009,0,4006634500.0000024,r,0,0.02181661564992912
8.00000000000001,0,4006634500.0000024,r,0,0.02181661564992912
8.10000000000001,0,4006634500.0000024,r,0,0.02181661564992912
8.20000000000001,0,4006634500.0000024,r,0,0.02181661564992912
8.30000000000001,0,4006634500.0000024,r,0,0.02181661564992912
8.40000000000001,0,4006634500.0000024,r,0,0.02181661564992912
8.50000000000001,0,4006634500.0000024,r,0,0.02181661564992912
8.60000000000001,0,4006634500.0000024,r,0,0.02181661564992912
8.70000000000001,0,4006634500.0000024,r,0,0.02181661564992912
8.800000000000011,0,4006634500.0000024,r,0,0.02181661564992912
8.900000000000011,0,4006634500.0000024,r,0,0.02181661564992912
9.00000000000001,0,4006634500.0000024,r,0,0.02181661564992912
9.10000000000001,0,4006634500.0000024,r,0,0.02181661564992912
9.20000000000001,0,4006634500.0000024,r,0,0.02181661564992912
9.300000000000011,0,4006634500.0000024,r,0,0.02181661564992912
9.400000000000011,0,4006634500.0000024,r,0,0.02181661564992912
9.50000000000001,0,4006634500.0000024,r,0,0.02181661564992912
9.600000000000012,0,4006634500.0000024,r,0,0.02181661564992912
9.700000000000012,0,4006634500.0000024,r,0,0.02181661564992912
9.800000000000011,0,4006634500.0000024,r,0,0.02181661564992912
9.900000000000011,0,4006634500.0000024,r,0,0.02181661564992912
10.00000000000001,0,4006634500.0000024,r,0,0.02181661564992912
10.100000000000012,0,4006634500.0000024,r,0,0.02181661564992912
10.200000000000012,0,4006634500.0000024,r,0,0.02181661564992912
10.300000000000011,0,4006634500.0000024,r,0,0.02181661564992912
10.400000000000013,0,4006634500.0000024,r,0,0.02181661564992912
10.500000000000012,0,4006634500.0000024,r,0,0.02181661564992912
10.600000000000012,0,4006634500.0000024,r,0,0.02181661564992912
10.700000000000012,0,4006634500.0000024,r,0,0.02181661564992912
10.800000000000011,0,4006634500.0000024,r,0,0.02181661564992912
10.900000000000013,0,4006634500.0000024,r,0,0.02181661564992912
11.000000000000012,0,4006634500.0000024,r,0,0.02181661564992912
11.100000000000012,0,4006634500.0000024,r,0,0.02181661564992912
11.200000000000014,0,4006634500.0000024,r,0,0.02181661564992912
11.300000000000013,0,4006634500.0000024,r,0,0.02181661564992912
11.400000000000013,0,4006634500.0000024,r,0,0.02181661564992912
11.500000000000012,0,4006634500.0000024,r,0,0.02181661564992912
11.600000000000012,0,4006634500.0000024,r,0,0.02181661564992912
11.700000000000014,0,4006634500.0000024,r,0,0.02181661564992912
11.800000000000013,0,4006634500.0000024,r,0,0.02181661564992912
11.900000000000013,0,4006634500.0000024,r,0,0.02181661564992912
12.000000000000014,0,4006634500.0000024,r,0,0.02181661564992912
12.100000000000014,0,4006634500.0000024,r,0,0.02181661564992912
0.20000000000000284,1625239198.6765008,4006634500.0000024,u,0,0
3.0000000000000053,14383817.855000008,4006634500.0000024,y,0,0
4.700000000000006,14419877.565500008,4006634500.0000024,g,0,0
3.100000000000005,14383817.855000008,4006634500.0000024,y,0,0
4.800000000000007,14419877.565500008,4006634500.0000024,g,0,0
0.9000000000000035,796999734.7400004,4006634500.0000024,u,0,0.026179938779914945
0.30000000000000293,1625239198.6765008,4006634500.0000024,u,0,0
4.9000000000000075,14419877.565500008,4006634500.0000024,g,0,0
3.2000000000000055,14383817.855000008,4006634500.0000024,y,0,0
1.0000000000000036,796999734.7400004,4006634500.0000024,u,0,0.026179938779914945
5.000000000000007,14419877.565500008,4006634500.0000024,g,0,0
3.300000000000006,14383817.855000008,4006634500.0000024,y,0,0
5.100000000000007,14419877.565500008,4006634500.0000024,g,0,0
0.400000000000003,1625239198.6765008,4006634500.0000024,u,0,0
3.4000000000000057,14383817.855000008,4006634500.0000024,y,0,0
1.1000000000000032,796999734.7400004,4006634500.0000024,u,0,0.026179938779914945
5.200000000000006,14419877.565500008,4006634500.0000024,g,0,0
5.300000000000008,14419877.565500008,4006634500.0000024,g,0,0
3.5000000000000053,14383817.855000008,4006634500.0000024,y,0,0
0.5000000000000031,1625239198.6765008,4006634500.0000024,u,0,0
1.2000000000000037,796999734.7400004,4006634500.0000024,u,0,0.026179938779914945
5.4000000000000075,0.0,4006634500.0000024,g,0,0
5.500000000000007,0,4006634500.0000024,g,0,0
5.6000000000000085,0,4006634500.0000024,g,0,0
5.700000000000008,0,4006634500.0000024,g,0,0
5.800000000000008,0,4006634500.0000024,g,0,0
5.9000000000000075,0,4006634500.0000024,g,0,0
6.000000000000007,0,4006634500.0000024,g,0,0
6.1000000000000085,0,4006634500.0000024,g,0,0
6.200000000000008,0,4006634500.0000024,g,0,0
6.300000000000008,0,4006634500.0000024,g,0,0
6.400000000000009,0,4006634500.0000024,g,0,0
6.500000000000009,0,4006634500.0000024,g,0,0
6.6000000000000085,0,4006634500.0000024,g,0,0
6.700000000000008,0,4006634500.0000024,g,0,0
6.800000000000008,0,4006634500.0000024,g,0,0
6.900000000000009,0,4006634500.0000024,g,0,0
